qid,entity,domain,kind,decile,pageviews_12m,sitelinks,article_len,in_v1,source,flags
Q11766656,Maksymilian Koźmin,athletes,real,2,154,2,3183,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q4865753,Bartosz Łeszyk,athletes,real,2,152,3,1768,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q15709824,Krzysztof Kasztelan,athletes,real,2,160,4,1839,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11731600,Józef Wieczorek (bokser),athletes,real,2,161,1,4677,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11785158,Monika Sibora,athletes,real,2,165,1,2518,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1166057,Dariusz Podobas,athletes,real,2,169,2,4375,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q126616873,Kamil Kurkianiec,athletes,real,2,123,1,9715,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q28545073,Henryk Białkowski,athletes,real,2,139,1,3792,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q125749176,Marta Sztąberska,athletes,real,2,131,1,3894,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q15304817,Henryk Kołodziej,athletes,real,2,147,1,3896,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q22911385,Jan Senuś,athletes,real,2,124,2,6654,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1790456,Krzysztof Smorszczewski,athletes,real,2,174,4,5268,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q16487731,Dariusz Bratkowski,athletes,real,3,235,1,3116,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11817541,Piotr Haśko,athletes,real,3,199,1,1873,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q115933638,Tomasz Malcharek,athletes,real,3,193,1,4728,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11684639,Agnieszka Lewandowska,athletes,real,3,207,2,4047,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11734515,Kamil Kapica,athletes,real,3,179,1,5530,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11731066,Józef Oksiutycz,athletes,real,3,199,5,3425,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q140180381,Paweł Żuk,athletes,real,3,193,1,7192,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q30231342,Mateusz Nycz,athletes,real,3,200,2,5503,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q43231844,Włodzimierz Środa,athletes,real,3,214,1,4988,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q24429957,Michalina Kwaśniewska,athletes,real,3,204,2,3989,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q15904227,Andrzej Popa,athletes,real,3,188,3,4427,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11708983,Henryk Handy,athletes,real,3,192,3,2755,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1383376,Stuart Musialik,athletes,real,3,202,10,3256,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11734575,Kamilla Składanowska,athletes,real,3,213,3,5926,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q140180383,Radosław Lach,athletes,real,3,179,1,6708,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q111710854,Kamil Wójciak,athletes,real,3,186,1,4233,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q19745929,Damian Mielewczyk,athletes,real,3,201,1,6801,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1872605,Dariusz Wojciechowski (kolarz),athletes,real,3,180,4,2496,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q17558313,Karolina Makul,athletes,real,3,195,1,2617,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q3702703,Dariusz Świerczewski,athletes,real,3,194,6,3920,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q26075397,Jakub Smoliński,athletes,real,3,178,1,4509,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q2749624,Roland Mitoraj,athletes,real,3,191,11,2245,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11687440,Bartosz Ratajczak,athletes,real,3,187,1,2095,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q22344724,Konrad Ćwikła,athletes,real,3,217,1,4028,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11768589,Marek Wróbel (hokeista),athletes,real,3,237,3,9308,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q21524079,Dariusz Guzowski,athletes,real,3,192,1,4579,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11770964,Marzena Frąszczak,athletes,real,3,192,2,2867,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q24431473,Krzysztof Der,athletes,real,3,176,1,6303,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q119560354,Alicja Falkowska,athletes,real,3,205,1,7713,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q41750298,Adam Worwa,athletes,real,3,204,1,8890,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q3723804,Elżbieta Międzik,athletes,real,4,252,3,10395,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11733175,Kacper Radwański,athletes,real,4,264,1,6723,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q128790372,Adrian Jaśkiewicz,athletes,real,4,267,2,4998,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q19691419,Stanisław Spyra,athletes,real,4,253,1,9522,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q18822098,Henryk Kowalczyk (piłkarz),athletes,real,4,271,2,3382,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11737738,Kazimierz Bryniarski,athletes,real,4,273,4,6005,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11715626,Jacek Traczyk,athletes,real,4,258,1,3228,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q28057795,Irmina Rzeźnicka,athletes,real,4,243,2,6382,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11737764,Kazimierz Chodakowski,athletes,real,4,315,4,8169,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11777021,Melania Sinoracka,athletes,real,4,321,4,6438,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11713908,Ireneusz Gortowski,athletes,real,4,298,1,2703,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q29371819,Hubert Fiałkowski,athletes,real,4,284,1,3883,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q24945821,Lewis Lofton,athletes,real,4,249,2,7892,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q30903322,Jerzy Krzyżanowski (piłkarz),athletes,real,4,294,1,3488,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q4759696,Andrzej Rewilak,athletes,real,4,314,3,2472,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q26973085,Arkadiusz Rogowski,athletes,real,4,252,1,4089,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11720116,Janusz Czyrek,athletes,real,4,319,1,3963,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q19520005,Martyna Klekot,athletes,real,4,267,5,4465,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q40331770,Włodzimierz Maurer,athletes,real,4,262,1,4068,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11725205,Jerzy Pawłowski (zoolog),athletes,real,4,316,3,9525,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1932102,Mieczysław Kasprzycki,athletes,real,4,317,4,4459,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1778225,Pål André Czwartek,athletes,real,4,275,5,1925,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11737982,Kazimierz Kaczor (piłkarz),athletes,real,4,307,2,2292,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q4759695,Andrzej Przeździecki,athletes,real,4,320,4,4946,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q14497395,Franciszek Kściuk,athletes,real,4,267,1,5956,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1642970,Mariusz Strzałka,athletes,real,4,306,13,5378,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11720131,Janusz Duchnowski,athletes,real,4,287,1,1933,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q349161,Adam Dobrzyński,athletes,real,4,247,2,3670,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q2392481,Beata Kamińska,athletes,real,4,331,3,2581,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11719348,Jan Walczak (bokser),athletes,real,4,290,1,3611,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11737119,Katarzyna Ślifirczyk,athletes,real,5,391,2,7708,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1247123,Maciej Janiak,athletes,real,5,393,2,9095,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q117393191,Emilia Kośla,athletes,real,5,456,1,9562,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q274132,Renata Kokowska,athletes,real,5,427,7,4117,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11724982,Jerzy Lipiński,athletes,real,5,395,6,2523,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q3808565,Joanna Jakimiuk,athletes,real,5,376,8,4843,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11731503,Józef Słowakiewicz,athletes,real,5,339,5,4495,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q197887,Wojciech Szkudlarczyk,athletes,real,5,349,5,7621,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q104658598,Mirosław Plawgo,athletes,real,5,370,1,3233,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11817421,Piotr Drzewiecki (piłkarz),athletes,real,5,400,4,2564,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q25391401,Małgorzata Kozaczuk,athletes,real,5,375,6,3295,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11770600,Marta Makowska,athletes,real,5,449,5,6857,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11769379,Marian Filipiuk,athletes,real,5,426,3,3483,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11814001,Paweł Cygnar,athletes,real,5,388,1,5015,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11818164,Piotr Sękowski,athletes,real,5,439,1,2159,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q122153,Witold Mokiejewski,athletes,real,5,450,2,3127,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q3530976,Tomasz Ciepły,athletes,real,5,400,5,6663,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11749478,Krzysztof Maciejewski (piłkarz),athletes,real,5,346,2,2386,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11779033,Michał Modelski,athletes,real,5,407,1,7023,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11769550,Marian Markiewicz (1895–1965),athletes,real,5,394,3,13048,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11749347,Krzysztof Kisiel (piłkarz ręczny),athletes,real,5,432,2,3120,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q2357519,Jerzy Zabielski,athletes,real,5,430,15,8002,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q4759724,Andrzej Ujwary,athletes,real,5,457,3,3673,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q28672346,Sławomir Kąpiński,athletes,real,5,462,1,4951,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q45826565,Aleksander Brydak,athletes,real,5,348,1,6412,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11717363,Jan Durka,athletes,real,5,344,3,4066,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q117302397,Wiktoria Keller,athletes,real,5,351,1,3543,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11736959,Katarzyna Furmaniak,athletes,real,5,379,1,3377,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11814018,Paweł Dronia,athletes,real,5,465,7,16282,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11768605,Marek Zalewski (lekkoatleta),athletes,real,5,337,2,4997,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q22344696,Dominik Czubek,athletes,real,6,485,1,4936,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11754914,Leszek Bobrzyk,athletes,real,6,752,1,5688,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1091645,Fabian Pawela,athletes,real,6,512,4,5317,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q24430014,Kamil Sokołowski,athletes,real,6,741,1,3944,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1659689,Torben Piechnik,athletes,real,6,571,19,3006,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11720605,Janusz Świerad,athletes,real,6,584,1,4213,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11781930,Mirosław Sowiński,athletes,real,6,608,1,3492,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q3061688,Ewa Pisiewicz,athletes,real,6,498,3,9779,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q3417314,Rafał Augustyn (lekkoatleta),athletes,real,6,689,7,13096,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q16295709,Adrian Dziółko,athletes,real,6,525,8,6898,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11814116,Paweł Janik (piłkarz),athletes,real,6,624,3,2376,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11781762,Mirosław Copija,athletes,real,6,527,3,5040,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q3806337,Jakub Wojciechowski (koszykarz),athletes,real,6,499,4,11090,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11692779,Daniel Górak,athletes,real,6,579,8,3763,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11725743,Jerzy Zawiślan,athletes,real,6,506,1,6948,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q2634048,Tomasz Sokołowski (ur. 1985),athletes,real,6,702,9,2711,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11748619,Krystian Szuster,athletes,real,6,679,3,3209,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11725775,Jerzy Łucki,athletes,real,6,722,7,13211,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11768058,Marek Chamielec,athletes,real,6,508,1,2385,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q22344695,Wojciech Czerlonko,athletes,real,6,718,3,14797,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11692980,Dariusz Patalan,athletes,real,6,618,1,2938,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11749099,Krzysztof Bienias,athletes,real,6,494,2,11761,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q115961272,Mieczysław Kolasa,athletes,real,6,680,2,8468,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q23719125,Anastazja Szoszyna,athletes,real,6,591,6,11496,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11720476,Janusz Sroka,athletes,real,6,600,2,7282,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11779351,Michał Woźnica,athletes,real,6,489,1,6445,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
